artist,track,week,rank
Artist_208,Song_1530,week_52,90
Artist_106,Song_918,week_25,1
Artist_446,Song_320,week_38,79
Artist_158,Song_553,week_38,11
Artist_121,Song_1239,week_50,7
Artist_55,Song_1095,week_38,12
Artist_400,Song_568,week_39,38
Artist_12,Song_919,week_48,54
Artist_145,Song_236,week_41,67
Artist_400,Song_1305,week_26,53
Artist_396,Song_987,week_13,90
Artist_136,Song_1641,week_44,94
Artist_468,Song_1926,week_51,32
Artist_3,Song_1911,week_26,100
Artist_144,Song_1186,week_01,45
Artist_30,Song_1215,week_08,51
Artist_237,Song_1033,week_04,37
Artist_279,Song_60,week_21,59
Artist_348,Song_893,week_22,54
Artist_115,Song_1841,week_51,18
Artist_104,Song_225,week_37,1
Artist_118,Song_1843,week_49,21
Artist_5,Song_700,week_03,28
Artist_468,Song_582,week_19,16
Artist_360,Song_1829,week_01,48
Artist_248,Song_1311,week_29,28
Artist_364,Song_994,week_23,22
Artist_321,Song_169,week_33,83
Artist_121,Song_1086,week_52,1
Artist_286,Song_1373,week_41,95
Artist_149,Song_1466,week_23,42
Artist_84,Song_14,week_05,98
Artist_454,Song_164,week_07,70
Artist_406,Song_1444,week_06,92
Artist_466,Song_757,week_49,3
Artist_456,Song_1871,week_22,95
Artist_231,Song_1544,week_49,80
Artist_288,Song_1690,week_13,81
Artist_161,Song_1572,week_12,44
Artist_272,Song_1584,week_04,27
Artist_460,Song_1621,week_08,51
Artist_38,Song_1052,week_37,24
Artist_500,Song_1732,week_31,20
Artist_226,Song_446,week_37,32
Artist_142,Song_1232,week_45,99
Artist_292,Song_1494,week_26,13
Artist_481,Song_716,week_43,43
Artist_151,Song_976,week_08,20
Artist_114,Song_819,week_40,2
Artist_237,Song_104,week_33,
Artist_66,Song_742,week_45,91
Artist_361,Song_426,week_29,60
Artist_341,Song_1125,week_05,89
Artist_258,Song_1565,week_28,4
Artist_475,Song_639,week_40,96
Artist_249,Song_850,week_17,
Artist_457,Song_1546,week_23,1
Artist_449,Song_1130,week_45,33
Artist_331,Song_1703,week_09,30
Artist_323,Song_769,week_02,5
Artist_180,Song_1831,week_32,12
Artist_190,Song_277,week_51,32
Artist_407,Song_1089,week_52,38
Artist_154,Song_1807,week_49,17
Artist_196,Song_900,week_31,58
Artist_466,Song_188,week_07,40
Artist_311,Song_1341,week_30,96
Artist_262,Song_1940,week_03,24
Artist_419,Song_1162,week_51,12
Artist_406,Song_1367,week_51,95
Artist_427,Song_105,week_09,19
Artist_143,Song_546,week_10,29
Artist_342,Song_380,week_46,85
Artist_316,Song_110,week_50,90
Artist_101,Song_1968,week_47,52
Artist_244,Song_545,week_26,92
Artist_490,Song_354,week_01,17
Artist_12,Song_743,week_30,73
Artist_239,Song_317,week_38,21
Artist_49,Song_1290,week_15,60
Artist_42,Song_1718,week_25,98
Artist_166,Song_1876,week_06,75
Artist_82,Song_1089,week_18,20
Artist_429,Song_333,week_01,53
Artist_291,Song_1537,week_03,80
Artist_158,Song_1157,week_17,63
Artist_216,Song_592,week_48,57
Artist_490,Song_783,week_08,29
Artist_158,Song_1777,week_49,1
Artist_462,Song_540,week_40,82
Artist_134,Song_735,week_17,59
Artist_67,Song_1559,week_25,64
Artist_336,Song_1520,week_41,86
Artist_7,Song_621,week_12,72
Artist_436,Song_619,week_29,71
Artist_14,Song_1681,week_25,
Artist_73,Song_1393,week_51,94
Artist_399,Song_1890,week_36,98
Artist_405,Song_909,week_25,44
Artist_163,Song_1934,week_29,48
Artist_66,Song_1675,week_11,75
Artist_347,Song_1820,week_04,15
Artist_130,Song_1834,week_14,35
Artist_419,Song_992,week_46,
Artist_466,Song_99,week_38,53
Artist_206,Song_317,week_17,45
Artist_276,Song_123,week_02,85
Artist_466,Song_1344,week_08,92
Artist_256,Song_799,week_36,13
Artist_266,Song_1617,week_10,34
Artist_25,Song_1519,week_07,38
Artist_450,Song_457,week_36,70
Artist_281,Song_522,week_16,68
Artist_253,Song_520,week_14,5
Artist_310,Song_917,week_16,40
Artist_289,Song_717,week_25,70
Artist_164,Song_315,week_41,21
Artist_95,Song_1970,week_04,28
Artist_270,Song_709,week_29, 3 
Artist_321,Song_710,week_06,23
Artist_110,Song_1566,week_01,72
Artist_336,Song_1503,week_39,19
Artist_310,Song_1937,week_01,75
Artist_238,Song_1995,week_51,50
Artist_381,Song_1044,week_40,74
Artist_436,Song_560,week_03,58
Artist_387,Song_969,week_01,92
Artist_483,Song_1154,week_01,20
Artist_425,Song_1317,week_39,92
Artist_390,Song_1921,week_21,93
Artist_25,Song_1156,week_45,72
Artist_141,Song_356,week_30,83
Artist_117,Song_1078,week_32,53
Artist_482,Song_890,week_33,85
Artist_392,Song_793,week_48,82
Artist_405,Song_1411,week_22,9
Artist_482,Song_265,week_30,4
Artist_452,Song_982,week_46,41
Artist_25,Song_1239,week_04,25
Artist_79,Song_1484,week_23,34
Artist_68,Song_1482,week_44,73
Artist_173,Song_802,week_25,9
Artist_444,Song_43,week_12,82
Artist_12,Song_1610,week_17,75
Artist_288,Song_862,week_15,13
Artist_128,Song_1302,week_10,
Artist_96,Song_1862,week_35,80
Artist_92,Song_1778,week_52,4
Artist_141,Song_1154,week_52,34
Artist_31,Song_350,week_29,
Artist_334,Song_1730,week_12,15
Artist_20,Song_1568,week_01,38
Artist_146,Song_1130,week_01,75
Artist_477,Song_912,week_10,96
Artist_316,Song_1740,week_18,91
Artist_447,Song_1,week_47,94
Artist_390,Song_1781,week_02,52
Artist_160,Song_584,week_49,81
Artist_349,Song_432,week_08,100
Artist_43,Song_1330,week_22,83
Artist_254,Song_1933,week_22,7
Artist_130,Song_1551,week_26,45
Artist_60,Song_53,week_26,59
Artist_151,Song_940,week_09,21
Artist_467,Song_520,week_21,28
Artist_287,Song_1354,week_31,3
Artist_499,Song_1582,week_52,14
Artist_5,Song_1349,week_43,2
Artist_467,Song_1138,week_06,29
Artist_418,Song_147,week_14,18
Artist_266,Song_1190,week_33,37
Artist_345,Song_1403,week_07,45
Artist_130,Song_1163,week_24,45
Artist_382,Song_629,week_09,24
Artist_267,Song_299,week_11, 46 
Artist_178,Song_1300,week_23,12
Artist_253,Song_1940,week_48,53
Artist_415,Song_789,week_51,45
Artist_56,Song_850,week_02,32
Artist_463,Song_1849,week_15,18
Artist_457,Song_178,week_35,13
Artist_471,Song_842,week_36,4
Artist_83,Song_1378,week_52,23
Artist_393,Song_1178,week_28,62
Artist_99,Song_1950,week_39,54
Artist_149,Song_1225,week_44,74
Artist_329,Song_878,week_04,55
Artist_156,Song_1139,week_10,69
Artist_190,Song_1695,week_06,40
Artist_494,Song_1578,week_30,14
Artist_371,Song_759,week_46,98
Artist_263,Song_1092,week_35,28
Artist_80,Song_1469,week_49,72
Artist_400,Song_445,week_43,80
Artist_252,Song_1350,week_10,95
Artist_97,Song_1870,week_32,71
Artist_260,Song_708,week_42,67
Artist_260,Song_602,week_42,29
Artist_103,Song_1647,week_03,100
Artist_40,Song_1904,week_26,61
Artist_273,Song_1383,week_15,68
Artist_101,Song_145,week_17,9
Artist_359,Song_275,week_27,17
Artist_380,Song_509,week_18,49
Artist_308,Song_1203,week_51,63
Artist_221,Song_753,week_19,84
Artist_308,Song_1862,week_12,78
Artist_420,Song_1855,week_24,46
Artist_124,Song_477,week_05,93
Artist_422,Song_1867,week_24,13
Artist_231,Song_2000,week_27,100
Artist_178,Song_1438,week_48,45
Artist_63,Song_1177,week_30,53
Artist_485,Song_1128,week_15,17
Artist_116,Song_1099,week_47,47
Artist_191,Song_1152,week_38,62
Artist_62,Song_1735,week_44,50
Artist_256,Song_666,week_34,43
Artist_483,Song_568,week_27,68
Artist_7,Song_1814,week_20,84
Artist_155,Song_1369,week_41,75
Artist_92,Song_531,week_32,86
Artist_470,Song_159,week_04,72
Artist_14,Song_1562,week_05, 28 
Artist_455,Song_1450,week_08,45
Artist_229,Song_681,week_22,41
Artist_86,Song_23,week_42,94
Artist_133,Song_1071,week_07,97
Artist_183,Song_525,week_22,97
Artist_386,Song_729,week_46,36
Artist_62,Song_1858,week_30,91
Artist_219,Song_1730,week_37,84
Artist_405,Song_144,week_16, 33 
Artist_246,Song_1609,week_15,25
Artist_230,Song_668,week_05,19
Artist_79,Song_1613,week_03,47
Artist_149,Song_1443,week_23,85
Artist_138,Song_681,week_10,33
Artist_471,Song_973,week_05,67
Artist_314,Song_799,week_23,14
Artist_376,Song_85,week_15,79
Artist_423,Song_416,week_18,33
Artist_389,Song_694,week_25,42
Artist_65,Song_482,week_08,86
Artist_13,Song_456,week_31,65
Artist_213,Song_827,week_21,95
Artist_474,Song_297,week_02,47
Artist_242,Song_1136,week_22,35
Artist_493,Song_1986,week_08,84
Artist_213,Song_1254,week_23,32
Artist_181,Song_1120,week_32,55
Artist_338,Song_950,week_08,
Artist_485,Song_680,week_04,76
Artist_173,Song_378,week_30,51
Artist_160,Song_1180,week_19,80
Artist_164,Song_421,week_23,59
Artist_465,Song_105,week_18,72
Artist_483,Song_1729,week_29,14
Artist_497,Song_330,week_23,18
Artist_188,Song_439,week_33,55
Artist_395,Song_1156,week_52,94
Artist_191,Song_1891,week_47,97
Artist_405,Song_382,week_18,98
Artist_308,Song_138,week_44,56
Artist_256,Song_943,week_33,49
Artist_183,Song_843,week_07,98
Artist_117,Song_270,week_51,60
Artist_282,Song_1574,week_28,53
Artist_196,Song_396,week_01,71
Artist_34,Song_1581,week_39,6
Artist_52,Song_913,week_34, 70 
Artist_112,Song_464,week_39,86
Artist_252,Song_1699,week_19,8
Artist_82,Song_450,week_31,15
Artist_232,Song_1355,week_13,26
Artist_227,Song_1277,week_24,39
Artist_233,Song_1705,week_05,3
Artist_221,Song_1987,week_23,57
Artist_436,Song_1309,week_19,10
Artist_413,Song_1298,week_01,3
Artist_422,Song_20,week_33,94
Artist_42,Song_239,week_50,46
Artist_21,Song_1294,week_33,22
Artist_42,Song_418,week_32,67
Artist_397,Song_1969,week_28,65
Artist_113,Song_1334,week_37,97
Artist_105,Song_1055,week_41,19
Artist_192,Song_1850,week_12,100
Artist_17,Song_1128,week_09,62
Artist_120,Song_1706,week_50,98
Artist_393,Song_186,week_11,57
Artist_425,Song_1152,week_33,95
Artist_129,Song_1234,week_19,88
Artist_130,Song_1438,week_42,76
Artist_60,Song_1305,week_34,13
Artist_48,Song_1983,week_07,16
Artist_29,Song_253,week_31,16
Artist_97,Song_19,week_52,52
Artist_10,Song_712,week_02,84
Artist_242,Song_1756,week_19,41
Artist_314,Song_1160,week_38, 48 
Artist_444,Song_223,week_32,91
Artist_232,Song_3,week_10,
Artist_277,Song_1987,week_41,13
Artist_284,Song_1260,week_08,4
Artist_203,Song_854,week_26,96
Artist_247,Song_1489,week_30,98
Artist_290,Song_228,week_11,43
Artist_264,Song_913,week_41,81
Artist_443,Song_1678,week_20,88
Artist_214,Song_499,week_20,93
Artist_200,Song_521,week_09,46
Artist_433,Song_702,week_08,92
Artist_79,Song_1886,week_15,47
Artist_401,Song_917,week_34,86
Artist_444,Song_1996,week_24,92
Artist_343,Song_1701,week_33,53
Artist_344,Song_1163,week_41,25
Artist_173,Song_1300,week_41,41
Artist_467,Song_291,week_45,3
Artist_69,Song_1077,week_40,77
Artist_416,Song_1711,week_27,95
Artist_428,Song_1134,week_21,13
Artist_449,Song_715,week_05,18
Artist_87,Song_948,week_35,37
Artist_101,Song_648,week_21,43
Artist_8,Song_1028,week_04,34
Artist_333,Song_1691,week_49,81
Artist_200,Song_684,week_48,55
Artist_87,Song_1960,week_16,52
Artist_43,Song_870,week_31,85
Artist_385,Song_1071,week_26,36
Artist_109,Song_94,week_52,54
Artist_435,Song_940,week_35,59
Artist_408,Song_560,week_06,52
Artist_483,Song_1776,week_33,19
Artist_152,Song_1883,week_21,12
Artist_17,Song_213,week_16, 92 
Artist_133,Song_436,week_47,11
Artist_148,Song_852,week_39,48
Artist_277,Song_508,week_34,92
Artist_232,Song_836,week_42,99
Artist_314,Song_651,week_15,79
Artist_415,Song_205,week_06,16
Artist_366,Song_381,week_02, 71 
Artist_228,Song_1097,week_24,47
Artist_139,Song_1540,week_49,67
Artist_436,Song_1100,week_28,31
Artist_399,Song_1865,week_01,76
Artist_211,Song_77,week_01,8
Artist_391,Song_816,week_28,89
Artist_499,Song_768,week_36,61
Artist_28,Song_410,week_20,44
Artist_51,Song_1638,week_48,50
Artist_491,Song_106,week_08,35
Artist_442,Song_1869,week_01,76
Artist_261,Song_551,week_26,61
Artist_261,Song_1500,week_51,85
Artist_350,Song_826,week_43,90
Artist_352,Song_1299,week_49,55
Artist_8,Song_88,week_25,66
Artist_320,Song_1747,week_10,14
Artist_138,Song_881,week_12,4
Artist_38,Song_1101,week_41,17
Artist_111,Song_1101,week_07,69
Artist_480,Song_1466,week_12,24
Artist_368,Song_540,week_47,49
Artist_220,Song_245,week_40,55
Artist_337,Song_578,week_17,71
Artist_223,Song_1802,week_05,23
Artist_136,Song_1406,week_14,81
Artist_256,Song_982,week_34,12
Artist_360,Song_717,week_48,11
Artist_409,Song_1594,week_17,75
Artist_329,Song_1737,week_35,98
Artist_450,Song_1761,week_01,29
Artist_463,Song_142,week_50,62
Artist_434,Song_893,week_50,53
Artist_451,Song_1392,week_36,48
Artist_49,Song_1108,week_15,100
Artist_292,Song_1167,week_19,91
Artist_382,Song_352,week_51,86
Artist_324,Song_545,week_42,66
Artist_78,Song_913,week_05,100
Artist_105,Song_152,week_19,48
Artist_169,Song_1182,week_43,94
Artist_217,Song_1470,week_39,59
Artist_378,Song_653,week_05,71
Artist_119,Song_958,week_52,57
Artist_190,Song_763,week_12,76
Artist_255,Song_1327,week_19,3
Artist_370,Song_624,week_47,81
Artist_266,Song_656,week_12,32
Artist_149,Song_450,week_36,8
Artist_164,Song_721,week_12,87
Artist_140,Song_1248,week_18,30
Artist_347,Song_43,week_49,15
Artist_488,Song_264,week_51,74
Artist_258,Song_1780,week_48,55
Artist_374,Song_1027,week_43,38
Artist_269,Song_1661,week_34,15
Artist_181,Song_1292,week_48,30
Artist_160,Song_596,week_33,46
Artist_351,Song_1040,week_49,64
Artist_400,Song_1358,week_18,26
Artist_288,Song_1488,week_29,78
Artist_288,Song_1083,week_45,67
Artist_380,Song_1013,week_05,36
Artist_226,Song_177,week_25,90
Artist_11,Song_63,week_24,78
Artist_10,Song_958,week_29,31
Artist_271,Song_1003,week_38,78
Artist_273,Song_561,week_33,40
Artist_424,Song_1331,week_10,74
Artist_402,Song_1270,week_37,73
Artist_183,Song_1313,week_33, 46 
Artist_457,Song_1822,week_23,42
Artist_153,Song_955,week_11,18
Artist_488,Song_1356,week_24,100
Artist_315,Song_1551,week_24,36
Artist_334,Song_850,week_07,76
Artist_124,Song_1279,week_50,50
Artist_473,Song_604,week_21,61
Artist_114,Song_1534,week_20,40
Artist_278,Song_1815,week_10,3
Artist_500,Song_1742,week_25,82
Artist_414,Song_606,week_47,7
Artist_468,Song_1761,week_36,31
Artist_213,Song_1837,week_48,65
Artist_172,Song_830,week_47,95
Artist_288,Song_1487,week_15,64
Artist_435,Song_1223,week_44,77
Artist_174,Song_1295,week_40,93
Artist_113,Song_746,week_40,3
Artist_376,Song_558,week_50,93
Artist_405,Song_64,week_06,35
Artist_483,Song_1254,week_37,15
Artist_122,Song_942,week_02,21
Artist_32,Song_1976,week_12,62
Artist_222,Song_249,week_04,83
Artist_119,Song_1270,week_23,28
Artist_39,Song_940,week_13,4
Artist_497,Song_1611,week_17,13
Artist_268,Song_157,week_31,79
Artist_233,Song_735,week_16,51
Artist_431,Song_1726,week_41,48
Artist_18,Song_985,week_26,39
Artist_149,Song_1588,week_28,96
Artist_397,Song_1974,week_01,67
Artist_149,Song_1112,week_47,94
Artist_126,Song_1337,week_12,58
Artist_392,Song_1875,week_37,84
Artist_302,Song_1090,week_50,2
Artist_360,Song_662,week_20,25
Artist_238,Song_1044,week_02,11
Artist_135,Song_33,week_36,1
Artist_151,Song_1864,week_15,48
Artist_236,Song_1817,week_38, 48 
Artist_224,Song_558,week_22,
Artist_203,Song_73,week_44,81
Artist_256,Song_1890,week_50,30
Artist_86,Song_825,week_32,35
Artist_150,Song_1367,week_20,19
Artist_235,Song_1157,week_36,53
Artist_345,Song_1079,week_33, 34 
Artist_22,Song_61,week_15,32
Artist_348,Song_1881,week_50,76
Artist_285,Song_1544,week_46,81
Artist_269,Song_272,week_03,6
Artist_466,Song_246,week_29,13
Artist_258,Song_1200,week_47,86
Artist_29,Song_628,week_27,75
Artist_213,Song_1341,week_05,64
Artist_463,Song_1807,week_31,7
Artist_436,Song_705,week_22,45
Artist_283,Song_662,week_35,45
Artist_50,Song_1155,week_07,85
Artist_95,Song_1126,week_06,65
Artist_463,Song_310,week_26,94
Artist_499,Song_1806,week_01,19
Artist_407,Song_1316,week_19,47
Artist_88,Song_1746,week_07,46
Artist_44,Song_495,week_36,29
Artist_461,Song_1385,week_12,99
Artist_278,Song_338,week_20,84
Artist_171,Song_579,week_23,100
Artist_421,Song_10,week_25,61
Artist_189,Song_49,week_30,65
Artist_353,Song_1511,week_29,23
Artist_184,Song_623,week_31,95
Artist_3,Song_1345,week_18,51
Artist_191,Song_731,week_41,63
Artist_118,Song_1593,week_19,99
Artist_19,Song_795,week_04,22
Artist_23,Song_971,week_01,71
Artist_413,Song_1649,week_41,33
Artist_30,Song_133,week_15,100
Artist_295,Song_1607,week_08,44
Artist_108,Song_83,week_15,7
Artist_367,Song_57,week_15,91
Artist_281,Song_376,week_50,2
Artist_128,Song_349,week_39,17
Artist_229,Song_271,week_22,65
Artist_111,Song_1507,week_18,58
Artist_136,Song_111,week_16,30
Artist_362,Song_869,week_02,86
Artist_186,Song_887,week_36,92
Artist_144,Song_76,week_20,97
Artist_72,Song_1182,week_16,26
Artist_129,Song_1556,week_03,35
Artist_364,Song_1957,week_30,63
Artist_261,Song_1667,week_02,75
Artist_3,Song_329,week_35,71
Artist_449,Song_122,week_26,28
Artist_388,Song_41,week_05,25
Artist_104,Song_1191,week_02,61
Artist_483,Song_922,week_51,31
Artist_224,Song_642,week_20,54
Artist_320,Song_1047,week_34,67
Artist_362,Song_279,week_34,97
Artist_354,Song_763,week_20,51
Artist_491,Song_469,week_50,
Artist_473,Song_1424,week_25,34
Artist_10,Song_9,week_20,59
Artist_405,Song_13,week_25,21
Artist_384,Song_924,week_14,56
Artist_302,Song_923,week_47,37
Artist_231,Song_1843,week_44,64
Artist_219,Song_1856,week_43,19
Artist_411,Song_1076,week_43,85
Artist_66,Song_1233,week_39,78
Artist_425,Song_1574,week_12,74
Artist_112,Song_1636,week_48,53
Artist_13,Song_1729,week_05,71
Artist_393,Song_1426,week_02,93
Artist_500,Song_1215,week_16,63
Artist_420,Song_1075,week_30,62
Artist_86,Song_1417,week_47,72
Artist_234,Song_653,week_43,77
Artist_90,Song_1704,week_38, 19 
Artist_314,Song_1847,week_45,75
Artist_54,Song_621,week_51,2
Artist_12,Song_1743,week_42,
Artist_209,Song_1963,week_24,29
Artist_462,Song_1324,week_51,41
Artist_14,Song_1646,week_30,51
Artist_121,Song_196,week_37,5
Artist_418,Song_417,week_39,41
Artist_437,Song_664,week_11,62
Artist_377,Song_1444,week_14,30
Artist_20,Song_1779,week_23,62
Artist_75,Song_1664,week_16,100
Artist_400,Song_1641,week_50,27
Artist_243,Song_1546,week_21,50
Artist_223,Song_1380,week_04,82
Artist_70,Song_148,week_33,52
Artist_312,Song_1001,week_47,49
Artist_211,Song_1389,week_14,62
Artist_101,Song_364,week_19,100
Artist_186,Song_1995,week_05,60
Artist_132,Song_1676,week_36,80
Artist_111,Song_1726,week_31,54
Artist_381,Song_402,week_45,5
Artist_132,Song_606,week_18,9
Artist_20,Song_1516,week_44,34
Artist_394,Song_229,week_31,98
Artist_24,Song_1599,week_30,36
Artist_227,Song_1876,week_21,95
Artist_154,Song_537,week_47,20
Artist_293,Song_268,week_30,81
Artist_230,Song_1429,week_41,84
Artist_469,Song_1817,week_04,92
Artist_310,Song_1035,week_05,85
Artist_488,Song_1344,week_41, 83 
Artist_359,Song_1737,week_45,63
Artist_405,Song_126,week_10,67
Artist_202,Song_306,week_27,
Artist_38,Song_1726,week_16,69
Artist_430,Song_1535,week_30,70
Artist_260,Song_1113,week_13,3
Artist_188,Song_1379,week_36,49
Artist_57,Song_628,week_21,42
Artist_429,Song_1376,week_45,24
Artist_20,Song_689,week_40,44
Artist_273,Song_1038,week_45,1
Artist_119,Song_1281,week_15,54
Artist_71,Song_1233,week_20,52
Artist_4,Song_281,week_20,36
Artist_221,Song_443,week_45,79
Artist_14,Song_1864,week_05,38
Artist_3,Song_837,week_32,44
Artist_216,Song_389,week_06, 82 
Artist_229,Song_617,week_30,87
Artist_336,Song_1507,week_26,47
Artist_186,Song_147,week_37,29
Artist_55,Song_1303,week_13,51
Artist_500,Song_521,week_29,41
Artist_388,Song_630,week_05,86
Artist_376,Song_1630,week_25,64
Artist_254,Song_434,week_13,88
Artist_24,Song_144,week_24,48
Artist_162,Song_289,week_31,77
Artist_158,Song_1410,week_20,97
Artist_82,Song_14,week_08,22
Artist_403,Song_257,week_09,99
Artist_159,Song_1370,week_21,17
Artist_188,Song_1722,week_51,86
Artist_60,Song_1369,week_20,5
Artist_403,Song_1424,week_15,61
Artist_305,Song_1231,week_26,89
Artist_319,Song_858,week_42,6
Artist_366,Song_943,week_11,53
Artist_211,Song_1196,week_37,81
Artist_406,Song_464,week_41,95
Artist_152,Song_270,week_11,
Artist_109,Song_1245,week_27,59
Artist_76,Song_1176,week_30,97
Artist_30,Song_623,week_19,39
Artist_314,Song_1207,week_34, 54 
Artist_486,Song_1423,week_38,48
Artist_117,Song_1875,week_23,37
Artist_415,Song_72,week_01,48
Artist_356,Song_1442,week_03,68
Artist_192,Song_1922,week_03,78
Artist_19,Song_1307,week_28,77
Artist_432,Song_74,week_14, 27 
Artist_173,Song_355,week_52,88
Artist_228,Song_1751,week_30,27
Artist_350,Song_497,week_05,72
Artist_183,Song_1352,week_49,63
Artist_113,Song_988,week_15,52
Artist_183,Song_1559,week_38,47
Artist_481,Song_580,week_14,21
Artist_146,Song_910,week_14,57
Artist_319,Song_1471,week_49,75
Artist_116,Song_373,week_08,95
Artist_113,Song_362,week_08,91
Artist_251,Song_93,week_19,42
Artist_476,Song_1345,week_32,48
Artist_251,Song_324,week_31,27
Artist_303,Song_384,week_29,72
Artist_459,Song_575,week_41,33
Artist_313,Song_736,week_11,76
Artist_118,Song_737,week_45,35
Artist_301,Song_1905,week_13,98
